recency_days,frequency,monetary,avg_order_value,num_returns,email_open_rate,days_since_signup,churned
51,47,299.17,6.37,5,0.74,1108,0
318,37,685.69,18.53,9,0.69,838,1
133,8,2165.52,270.69,1,0.9,348,1
240,47,368.6,7.84,6,0.26,866,1
158,27,3131.47,115.98,5,0.74,947,1
275,35,4215.76,120.45,1,0.73,1287,1
223,34,2362.59,69.49,9,0.78,1576,1
64,24,2805.01,116.88,7,0.68,780,0
69,26,2607.98,100.31,7,0.92,236,0
320,27,1988.39,73.64,5,0.45,364,1
190,7,4655.86,665.12,2,0.4,37,1
101,39,372.74,9.56,1,0.65,1029,0
53,16,4044.12,252.76,9,0.2,1535,1
47,37,3816.58,103.15,0,0.57,415,0
335,2,2400.23,1200.12,9,0.71,668,1
356,6,4012.19,668.7,8,0.6,974,1
144,14,164.47,11.75,5,0.3,485,1
74,15,1589.84,105.99,5,0.98,764,0
153,6,4588.47,764.74,5,0.24,686,1
50,34,4116.2,121.06,5,0.36,266,0
201,4,4756.2,1189.05,9,0.91,1305,1
228,5,3388.9,677.78,7,0.44,784,1
359,31,674.3,21.75,6,0.22,1613,1
117,33,4802.13,145.52,9,0.86,306,0
73,33,2349.28,71.19,4,0.95,64,0
49,43,4969.24,115.56,7,0.56,1728,0
138,39,3188.33,81.75,8,0.55,1309,0
219,19,3955.44,208.18,1,0.77,1599,1
25,32,1286.67,40.21,6,0.41,1766,0
277,11,1846.14,167.83,9,0.59,1800,1
168,41,20.97,0.51,0,0.55,1353,0
289,42,3880.78,92.4,5,0.0,686,1
169,28,1844.86,65.89,7,0.94,61,0
57,24,332.62,13.86,7,0.45,591,1
8,31,377.68,12.18,8,0.01,603,0
203,41,1527.08,37.25,6,0.65,436,1
197,45,4914.66,109.21,4,0.99,1197,0
297,4,74.97,18.74,9,0.73,881,1
320,30,2320.52,77.35,8,0.16,1535,1
59,11,3716.54,337.87,8,0.17,1763,1
115,4,1549.98,387.5,4,0.94,412,0
76,1,1972.89,1972.89,4,0.1,597,1
39,5,1708.28,341.66,8,0.5,249,1
1,22,252.57,11.48,1,0.86,998,0
30,42,231.52,5.51,1,0.67,1736,0
191,44,3911.78,88.9,0,0.85,1638,0
56,39,4082.92,104.69,5,0.57,95,0
71,32,1492.96,46.66,6,0.4,538,0
43,30,4921.48,164.05,5,0.85,1706,0
264,1,394.61,394.61,7,0.18,1477,1
232,41,3323.5,81.06,1,0.33,88,1
351,2,1648.89,824.44,2,0.23,386,1
41,39,2323.63,59.58,7,0.47,746,0
76,36,1873.0,52.03,8,0.02,561,1
166,13,207.43,15.96,9,0.1,272,1
237,5,4262.07,852.41,8,0.13,234,1
48,44,3981.16,90.48,9,0.49,470,0
78,11,310.89,28.26,6,0.39,1524,0
154,27,3385.26,125.38,5,0.27,535,1
7,35,1740.75,49.74,0,0.42,607,0
144,23,928.95,40.39,6,0.15,1605,1
277,13,1196.2,92.02,2,0.41,854,1
192,25,470.64,18.83,3,0.38,1798,1
158,25,750.31,30.01,8,0.61,1638,1
178,22,2354.64,107.03,0,0.65,1248,0
345,20,4112.02,205.6,9,0.15,1108,1
190,3,2722.04,907.35,2,0.71,1372,1
195,17,2720.66,160.04,8,0.19,592,1
339,18,4046.18,224.79,5,0.08,884,1
58,13,4328.59,332.97,8,0.51,315,1
35,6,3134.7,522.45,1,0.64,245,0
164,20,2305.46,115.27,3,0.18,1234,1
116,46,1170.99,25.46,8,0.9,670,0
74,9,638.4,70.93,3,0.83,420,1
44,35,3129.94,89.43,1,0.24,1717,0
320,47,4367.43,92.92,9,0.82,496,1
224,48,4393.36,91.53,9,0.58,806,0
252,16,2123.08,132.69,3,0.84,1204,1
43,7,825.58,117.94,8,0.26,1574,1
125,36,4540.71,126.13,2,0.02,893,0
226,15,2911.34,194.09,1,0.16,635,1
193,15,1845.1,123.01,4,0.25,1032,1
253,36,613.04,17.03,0,0.97,34,0
244,13,3103.13,238.7,8,0.66,848,1
151,26,1330.21,51.16,2,0.87,846,0
285,24,3376.59,140.69,2,0.61,1659,1
95,42,3783.04,90.07,0,0.71,437,0
30,36,1192.25,33.12,3,0.32,106,0
333,19,1591.53,83.76,1,0.38,307,1
9,1,2370.43,2370.43,6,0.77,926,0
104,13,2679.44,206.11,0,0.81,438,0
42,9,3547.56,394.17,5,0.1,364,1
85,39,361.0,9.26,8,0.32,1743,0
144,38,3718.8,97.86,6,0.27,709,1
48,3,4593.02,1531.01,8,0.21,300,1
170,18,3229.16,179.4,7,0.2,812,1
338,8,1531.03,191.38,6,0.82,451,1
50,42,3665.92,87.28,8,0.97,1581,0
338,36,1600.86,44.47,6,1.0,40,1
150,7,386.75,55.25,8,0.65,1189,1
216,34,1181.59,34.75,0,0.05,1648,1
161,40,3699.47,92.49,9,0.3,1094,1
116,4,1850.59,462.65,5,0.76,386,1
40,31,4742.28,152.98,2,0.51,1119,0
216,26,4014.56,154.41,4,0.89,1177,1
334,9,881.49,97.94,0,0.66,1386,1
190,46,4103.19,89.2,0,0.84,880,0
219,1,4867.73,4867.73,8,0.69,245,1
235,25,4066.8,162.67,7,0.51,594,1
142,44,3729.85,84.77,5,0.69,701,0
44,16,897.98,56.12,8,0.65,286,0
185,15,711.9,47.46,1,0.88,1436,1
317,36,2385.84,66.27,6,0.88,1411,1
115,12,1343.87,111.99,2,0.04,833,1
318,25,1479.58,59.18,8,0.02,1679,1
311,10,442.91,44.29,5,0.6,627,1
90,4,1957.01,489.25,9,0.18,1072,1
210,18,1409.68,78.32,2,0.74,1571,0
273,7,4519.06,645.58,1,0.68,79,1
181,26,4433.59,170.52,4,0.16,333,1
255,25,4246.88,169.88,4,0.83,1017,1
332,24,2898.46,120.77,7,0.33,1165,1
229,48,2667.06,55.56,2,0.14,539,1
306,42,859.12,20.46,6,0.84,1744,0
292,22,608.08,27.64,3,0.78,1334,1
296,10,1933.28,193.33,7,0.07,1469,1
311,11,1436.49,130.59,2,0.22,170,1
83,37,2560.04,69.19,3,0.33,680,0
7,42,896.38,21.34,6,0.36,1507,0
56,45,3728.92,82.86,9,0.45,1150,0
91,46,4745.72,103.17,8,0.51,997,0
252,2,713.34,356.67,1,0.89,118,1
186,41,3152.75,76.9,4,0.01,460,0
171,37,3715.47,100.42,9,0.2,1650,1
4,9,2429.75,269.97,8,0.49,326,1
249,14,3486.67,249.05,9,0.26,177,1
133,48,1012.45,21.09,3,0.46,1703,0
277,22,3230.94,146.86,3,0.29,78,1
42,35,3577.13,102.2,1,0.23,952,0
108,3,3640.7,1213.57,1,0.7,1347,1
20,32,2234.92,69.84,4,0.45,1310,0
104,15,1778.2,118.55,3,0.12,1724,1
337,38,587.21,15.45,9,0.88,412,1
179,6,716.34,119.39,1,0.63,1409,1
160,49,3961.53,80.85,5,0.63,1313,0
100,12,4090.33,340.86,0,0.2,1437,1
97,21,4679.6,222.84,6,0.87,454,0
243,2,3901.86,1950.93,3,0.26,808,1
359,5,4420.03,884.01,9,0.42,774,1
272,47,757.54,16.12,0,0.68,367,1
269,35,624.31,17.84,7,0.13,1209,1
172,44,2644.12,60.09,5,0.7,615,0
36,42,4720.64,112.4,1,0.68,856,0
264,32,4357.87,136.18,8,0.56,1542,1
295,32,125.09,3.91,7,0.66,1372,1
186,16,4419.31,276.21,3,0.57,185,1
34,35,773.21,22.09,7,0.92,1437,0
260,47,4590.63,97.67,5,0.65,326,1
336,12,2997.39,249.78,7,0.56,192,1
82,48,2754.58,57.39,4,0.9,246,0
59,26,1540.25,59.24,4,0.85,259,0
269,39,4056.56,104.01,9,0.98,1135,0
121,18,1037.69,57.65,2,0.91,1492,0
261,34,3001.72,88.29,2,0.17,365,1
256,28,3249.01,116.04,7,0.88,1523,1
98,17,953.79,56.11,1,0.68,1162,0
16,2,3019.8,1509.9,0,0.72,1313,0
203,44,3176.14,72.18,3,0.06,566,1
149,34,1950.61,57.37,7,0.74,1134,0
312,25,3711.94,148.48,5,0.05,480,1
131,27,3094.76,114.62,0,0.08,1129,1
91,31,3198.95,103.19,4,0.11,139,0
314,2,1866.06,933.03,4,0.56,992,1
268,9,4736.58,526.29,2,0.28,1399,1
226,49,600.67,12.26,1,0.21,512,0
348,2,4458.77,2229.39,8,0.61,997,1
286,6,4159.64,693.27,0,0.87,629,1
316,49,1173.91,23.96,2,0.41,57,0
291,39,35.99,0.92,2,0.03,64,1
147,31,4329.22,139.65,7,0.51,279,0
23,45,1083.99,24.09,0,0.47,390,0
222,34,649.31,19.1,8,0.94,1050,1
279,5,3874.4,774.88,5,0.48,1409,1
362,3,3130.47,1043.49,4,0.07,1497,1
249,44,3131.45,71.17,9,0.78,1223,1
207,21,1256.54,59.84,1,0.52,1107,1
210,18,4793.94,266.33,7,0.19,533,1
42,14,4410.14,315.01,7,0.47,681,0
3,40,455.97,11.4,4,0.89,1624,0
17,41,4786.48,116.74,3,0.64,83,0
330,31,1676.03,54.07,3,0.85,109,1
288,24,4820.65,200.86,0,0.86,1172,1
95,29,2160.47,74.5,7,0.17,1747,1
155,19,2219.7,116.83,2,0.09,854,1
177,18,976.32,54.24,5,0.87,1615,1
90,8,1133.39,141.67,0,0.7,1023,1
154,23,1173.84,51.04,6,0.97,79,0
127,19,3225.99,169.79,4,0.3,622,1
253,14,3262.82,233.06,1,0.48,367,1
276,18,2317.23,128.74,6,0.97,1787,1
36,35,1939.56,55.42,4,0.62,685,0
170,39,2619.49,67.17,6,0.1,1473,0
361,40,2130.74,53.27,5,0.35,167,1
317,42,725.15,17.27,2,0.97,1219,0
289,49,4863.98,99.26,0,0.86,234,0
268,19,3219.54,169.45,8,0.3,31,1
2,44,977.61,22.22,2,0.16,1268,0
355,21,1199.65,57.13,1,0.25,474,1
268,41,4463.44,108.86,8,0.43,81,1
324,48,961.22,20.03,4,0.34,472,1
331,39,3199.9,82.05,0,0.2,220,1
93,19,3028.19,159.38,7,0.94,1812,0
6,19,2556.56,134.56,3,0.52,1284,0
240,31,522.86,16.87,5,0.4,1052,1
168,49,4744.21,96.82,2,0.74,1008,0
8,7,397.68,56.81,7,0.04,637,1
99,13,3797.07,292.08,0,0.79,353,0
361,22,3383.16,153.78,5,0.45,952,1
133,40,1810.67,45.27,1,0.29,215,0
96,12,4675.11,389.59,6,0.52,1752,0
239,23,988.76,42.99,6,0.55,1265,1
242,12,3878.89,323.24,5,0.57,1012,1
121,35,4427.36,126.5,9,0.29,936,1
310,12,1228.54,102.38,0,0.17,1125,1
212,5,4030.49,806.1,1,0.52,1387,1
59,24,1415.72,58.99,8,0.32,711,0
119,1,1419.27,1419.27,3,0.81,835,0
309,15,3969.19,264.61,8,0.04,938,1
33,48,1944.69,40.51,8,0.73,1467,0
5,41,2589.9,63.17,9,0.56,1473,0
239,31,2594.28,83.69,7,0.86,50,1
161,22,4685.03,212.96,2,0.97,1502,0
93,40,4180.09,104.5,0,0.94,1772,0
172,3,1287.14,429.05,8,0.9,1467,1
67,22,786.92,35.77,8,0.17,1168,1
137,22,259.39,11.79,2,0.66,368,0
86,1,2154.13,2154.13,9,0.72,256,1
214,5,4703.45,940.69,0,0.86,1071,1
246,22,2855.02,129.77,4,0.68,434,1
334,8,2042.6,255.32,9,0.2,583,1
25,49,3237.2,66.07,8,0.37,736,0
120,7,2239.78,319.97,1,0.68,197,1
97,2,2569.35,1284.68,4,0.55,1656,1
211,39,3463.64,88.81,4,0.05,306,1
195,20,4439.1,221.96,1,0.49,713,1
320,22,2350.49,106.84,9,0.54,1465,1
335,14,1746.86,124.78,6,0.4,991,1
282,1,4642.56,4642.56,9,0.84,1276,1
73,36,4337.65,120.49,9,0.44,780,0
15,26,4152.53,159.71,4,0.95,1241,0
328,20,932.62,46.63,7,0.04,1275,1
344,10,4002.17,400.22,8,0.14,971,1
92,7,2557.44,365.35,2,0.61,490,1
17,36,850.19,23.62,5,0.46,285,0
248,4,4595.91,1148.98,6,0.96,1426,1
215,47,266.43,5.67,4,0.59,1767,0
324,27,1766.73,65.43,4,0.39,50,1
210,9,4394.5,488.28,7,0.27,1647,1
277,44,4731.0,107.52,1,0.48,906,1
287,14,4862.82,347.34,9,0.89,118,1
4,15,1650.9,110.06,7,0.33,504,1
55,35,3337.45,95.36,7,0.38,142,0
284,6,1489.5,248.25,9,0.39,696,1
66,31,3699.28,119.33,5,0.86,813,0
76,14,3080.85,220.06,2,0.67,1414,0
274,41,3932.81,95.92,8,0.98,1077,0
75,23,3164.83,137.6,6,0.38,111,1
55,32,871.15,27.22,9,0.55,1557,0
5,23,564.32,24.54,4,0.63,1059,0
171,10,2189.97,219.0,7,0.95,768,1
232,16,4019.42,251.21,0,0.15,1341,1
267,41,846.82,20.65,6,0.29,442,1
330,25,2944.03,117.76,0,0.57,1701,1
238,8,2911.85,363.98,4,0.64,585,1
276,4,1098.11,274.53,3,0.71,70,1
77,5,1403.32,280.66,8,0.38,1147,1
124,40,3519.62,87.99,2,0.57,224,0
111,47,4822.8,102.61,7,0.69,1085,0
24,25,4087.01,163.48,0,0.29,1406,0
353,29,3596.62,124.02,8,0.83,184,1
88,26,2820.4,108.48,9,0.69,470,1
164,17,403.94,23.76,3,0.43,780,1
130,38,2706.8,71.23,6,0.03,1454,1
17,13,3583.8,275.68,9,0.5,1306,0
329,36,1227.78,34.1,5,0.39,885,1
80,5,1117.12,223.42,2,0.8,37,0
37,29,2851.57,98.33,7,0.29,1588,0
125,28,4253.98,151.93,0,0.72,104,0
53,7,4821.7,688.81,5,0.73,1065,0
364,43,1112.08,25.86,5,0.67,649,1
69,10,264.28,26.43,7,0.32,1480,1
111,34,2224.51,65.43,8,0.58,1339,0
99,24,3954.37,164.77,0,0.41,519,1
10,38,3284.45,86.43,2,0.9,938,0
5,22,908.59,41.3,0,0.65,997,0
187,30,230.26,7.68,0,0.81,1538,0
85,37,3232.28,87.36,8,0.02,1822,1
31,1,2333.22,2333.22,0,0.1,580,1
107,11,640.34,58.21,8,0.68,1751,1
100,22,2016.32,91.65,0,0.63,1483,0
155,18,1145.33,63.63,7,0.57,800,1
362,2,3950.94,1975.47,8,0.63,152,1
112,32,39.22,1.23,9,0.28,925,0
257,4,912.0,228.0,8,0.65,706,1
280,38,449.65,11.83,6,0.92,301,1
19,9,1417.12,157.46,3,0.25,1528,0
183,30,4009.27,133.64,6,0.5,1530,1
164,44,4609.96,104.77,2,0.84,1018,0
185,18,2354.42,130.8,0,0.16,313,1
63,11,4671.13,424.65,2,0.01,194,1
170,12,1120.59,93.38,7,0.06,1028,1
45,23,4325.94,188.08,7,0.74,85,0
345,15,2916.48,194.43,8,0.0,80,1
214,43,349.48,8.13,7,0.88,1440,0
13,42,4390.39,104.53,6,0.06,1050,0
185,34,143.45,4.22,2,0.62,1176,0
338,17,1757.06,103.36,0,0.19,1061,1
271,7,3156.4,450.91,7,0.9,73,1
100,12,3874.75,322.9,6,0.26,225,1
325,23,409.78,17.82,1,0.06,1003,1
68,40,1326.04,33.15,2,0.63,615,0
90,38,3844.11,101.16,8,0.24,366,1
57,48,2887.36,60.15,9,0.74,1531,0
336,22,2801.51,127.34,6,0.2,1230,1
261,28,3002.28,107.22,0,0.56,1614,1
189,11,843.38,76.67,3,0.34,563,1
244,34,2458.71,72.32,6,0.78,1650,0
95,32,548.25,17.13,5,0.47,614,0
26,4,4643.51,1160.88,7,0.19,1657,1
308,20,4189.1,209.46,5,0.59,823,1
351,46,230.02,5.0,3,0.34,1580,1
13,26,3127.68,120.3,7,0.73,333,0
19,22,518.83,23.58,7,0.74,1637,0
204,7,4624.53,660.65,3,0.68,1403,1
16,39,2789.54,71.53,5,0.73,214,0
263,45,1661.91,36.93,2,0.8,987,0
345,45,2061.81,45.82,2,0.7,1411,1
102,46,852.02,18.52,5,0.87,1325,0
108,47,2403.21,51.13,6,0.79,457,0
315,15,4886.94,325.8,4,0.23,471,1
130,38,4546.93,119.66,3,0.1,635,0
88,15,3387.57,225.84,3,0.67,454,0
31,18,3852.15,214.01,7,0.78,1190,0
306,9,2479.72,275.52,1,0.79,1821,1
338,3,104.17,34.72,1,0.94,377,1
29,29,647.69,22.33,5,0.46,1737,0
293,4,3773.67,943.42,3,0.96,1710,1
59,10,3697.0,369.7,1,0.43,1077,1
51,10,1701.81,170.18,0,0.25,492,0
139,31,3182.86,102.67,1,0.77,1572,0
159,25,1299.56,51.98,1,0.72,460,0
311,47,149.04,3.17,0,0.73,1471,0
255,33,3375.97,102.3,2,0.63,1792,0
53,9,2756.19,306.24,0,0.49,1385,0
213,13,3860.66,296.97,7,0.79,1557,1
319,12,106.76,8.9,7,0.3,1795,1
242,23,3660.46,159.15,2,0.79,71,1
84,5,4267.9,853.58,1,0.91,77,0
47,21,1099.99,52.38,9,0.29,1181,0
165,16,1163.1,72.69,9,0.1,504,1
172,6,2201.99,367.0,8,0.86,671,1
129,44,1954.48,44.42,1,0.17,384,0
40,17,2840.76,167.1,7,0.08,1591,1
43,1,242.01,242.01,3,0.85,1239,1
193,37,3482.61,94.12,8,0.68,103,0
344,32,2427.45,75.86,7,0.96,1086,1
218,18,4830.28,268.35,5,0.66,982,1
160,19,1830.43,96.34,2,0.91,870,0
339,10,4824.63,482.46,8,0.0,39,1
252,16,2353.86,147.12,2,0.33,1045,1
262,9,2289.81,254.42,0,0.79,1316,1
210,9,3278.06,364.23,5,0.18,334,1
278,20,1522.79,76.14,8,0.51,1463,1
183,41,2561.61,62.48,5,0.51,1284,0
227,9,2574.99,286.11,0,0.83,228,1
225,41,4338.65,105.82,4,0.36,578,0
274,41,4225.46,103.06,8,0.5,1134,1
327,3,1749.07,583.02,6,0.93,416,1
108,14,1121.91,80.14,0,0.97,159,0
255,29,3178.18,109.59,6,0.01,1134,1
12,8,2932.95,366.62,8,0.25,1520,1
194,21,4738.85,225.66,6,0.86,1587,1
328,35,1692.92,48.37,9,0.03,1746,1
235,1,4671.62,4671.62,3,0.25,794,1
98,32,1950.26,60.95,7,0.75,497,0
221,15,169.5,11.3,6,0.16,1113,1
131,39,1590.79,40.79,9,0.98,1595,0
158,10,3133.28,313.33,2,0.95,640,1
84,35,1120.44,32.01,5,0.47,1114,0
228,38,652.11,17.16,6,0.75,1358,0
73,22,4550.17,206.83,1,0.83,1429,0
162,22,2030.82,92.31,9,0.98,1321,1
342,20,1559.61,77.98,9,0.36,1343,1
276,40,1753.0,43.82,6,0.28,1729,1
151,21,2369.9,112.85,8,0.7,1450,0
353,48,3323.2,69.23,1,0.84,64,1
6,8,1926.68,240.84,8,0.97,207,0
350,20,242.59,12.13,5,0.17,1279,1
129,27,1620.13,60.0,1,0.21,610,0
299,28,2954.12,105.5,9,0.36,592,1
345,23,913.88,39.73,8,0.56,334,1
220,48,4323.52,90.07,3,0.73,1404,0
223,24,1822.56,75.94,1,0.01,1391,1
273,9,2333.25,259.25,0,0.27,103,1
88,19,3678.64,193.61,6,0.84,814,1
65,3,1361.71,453.9,0,0.19,1805,1
126,15,4528.67,301.91,5,0.23,1307,1
175,24,3505.3,146.05,3,0.21,374,0
271,4,4043.42,1010.86,3,0.67,1421,1
94,24,2506.3,104.43,6,0.34,1269,0
206,11,1901.82,172.89,3,0.0,608,1
2,46,660.03,14.35,2,0.91,1324,0
12,7,188.59,26.94,8,0.97,750,1
352,23,479.61,20.85,2,0.46,180,1
310,9,2401.59,266.84,5,0.69,1597,1
315,22,3551.18,161.42,0,0.58,394,1
120,24,4604.59,191.86,5,0.29,1756,1
187,25,4984.75,199.39,9,0.86,1247,0
246,24,2472.17,103.01,5,0.79,760,1
93,22,1277.11,58.05,2,0.27,1236,1
271,15,2396.81,159.79,7,0.23,959,1
253,45,4767.5,105.94,8,0.07,437,1
149,32,2842.43,88.83,9,0.12,1687,1
159,31,3615.87,116.64,7,0.16,933,1
112,20,155.05,7.75,6,1.0,1107,0
293,40,192.35,4.81,9,0.52,121,1
360,34,4314.35,126.89,3,0.92,1531,1
364,8,2791.14,348.89,1,0.1,1270,1
281,22,849.27,38.6,1,0.46,54,1
128,43,1643.2,38.21,5,0.83,548,0
285,44,3469.5,78.85,4,0.54,1793,1
89,48,222.66,4.64,3,0.66,838,0
327,37,1881.24,50.84,6,0.43,439,1
98,47,841.26,17.9,2,0.19,98,0
147,13,84.4,6.49,2,0.31,536,1
34,49,1766.07,36.04,7,0.97,1776,0
30,47,603.26,12.84,5,0.22,1361,0
144,35,1555.87,44.45,5,0.68,1591,0
201,34,601.99,17.71,6,0.55,516,0
7,33,2187.21,66.28,6,0.92,1043,0
309,6,944.45,157.41,7,0.61,675,1
42,4,1688.73,422.18,3,0.38,781,1
364,12,4177.93,348.16,5,0.72,1289,1
99,14,1349.61,96.4,5,0.41,85,1
138,3,2350.49,783.5,5,0.64,1152,1
59,39,2396.02,61.44,3,0.18,938,0
301,2,2291.44,1145.72,0,0.87,1462,1
267,18,1431.28,79.52,8,0.84,827,1
29,6,4657.33,776.22,3,0.27,71,1
39,31,2009.33,64.82,7,0.4,430,0
222,47,1505.35,32.03,0,0.32,859,0
316,29,100.25,3.46,5,0.3,1004,1
40,28,3391.71,121.13,7,0.03,1390,0
81,29,716.56,24.71,2,0.52,655,0
199,14,2129.27,152.09,4,0.17,209,1
40,19,1483.91,78.1,9,0.25,1168,0
111,16,714.79,44.67,6,0.18,1476,1
4,44,2032.05,46.18,8,0.16,1473,0
182,18,3678.11,204.34,7,0.95,1203,0
261,13,1248.16,96.01,5,0.64,779,1
150,25,3541.53,141.66,4,0.13,82,1
94,38,1020.16,26.85,2,0.92,201,0
155,19,1084.54,57.08,5,0.76,1669,1
186,2,4965.19,2482.59,0,0.26,487,1
61,21,2333.37,111.11,2,0.69,985,0
41,42,4088.66,97.35,4,0.74,166,0
67,43,831.78,19.34,5,0.89,176,0
359,38,2739.46,72.09,1,0.47,1532,1
264,26,2910.15,111.93,5,0.69,1252,1
46,48,3572.7,74.43,4,0.91,1225,0
110,6,3906.43,651.07,7,0.75,367,1
150,6,1360.22,226.7,9,0.11,163,1
66,35,3153.89,90.11,4,0.17,106,0
311,40,3469.25,86.73,4,0.73,1435,0
343,11,3446.2,313.29,6,0.07,1480,1
90,16,1113.71,69.61,6,0.09,1636,0
7,12,3954.19,329.52,9,0.71,1389,0
98,13,3321.8,255.52,1,0.54,270,0
213,1,216.39,216.39,5,0.96,1618,1
295,11,2915.31,265.03,6,0.48,393,1
124,34,154.31,4.54,4,0.19,572,0
100,36,213.17,5.92,2,0.38,146,0
91,44,567.08,12.89,4,0.52,1581,0
2,47,3565.65,75.86,8,0.33,398,0
6,11,2167.28,197.03,1,0.98,706,0
156,32,3319.86,103.75,4,0.11,1802,1
225,20,4962.94,248.15,5,0.12,1782,1
5,14,4679.43,334.24,3,0.85,1148,0
73,34,4006.87,117.85,9,0.23,765,1
332,20,1500.88,75.04,9,0.27,1066,1
361,30,3865.34,128.84,5,0.97,688,1
234,12,1853.45,154.45,3,0.1,1252,1
190,21,906.2,43.15,7,0.14,870,1
213,4,3657.17,914.29,9,0.9,968,1
135,2,4169.59,2084.8,4,0.31,1047,1
74,38,3741.67,98.46,1,0.15,81,0
137,44,1872.28,42.55,6,0.0,41,1
255,6,3516.56,586.09,0,0.64,458,1
242,33,743.46,22.53,3,0.71,1073,0
247,32,3299.75,103.12,9,0.61,742,1
222,14,734.05,52.43,4,0.66,175,1
23,21,278.96,13.28,8,0.36,1525,0
229,15,127.77,8.52,7,0.7,213,1
321,4,4850.78,1212.7,4,0.74,1103,1
237,41,100.95,2.46,8,0.94,727,0
211,15,2060.59,137.37,1,0.04,1062,1
82,26,3815.72,146.76,8,0.47,1441,0
289,4,2744.42,686.1,3,0.25,322,1
165,3,474.3,158.1,9,0.03,818,1
96,31,542.93,17.51,9,0.48,1652,1
179,21,756.74,36.04,7,0.23,388,1
45,33,1028.75,31.17,8,0.97,1604,0
338,44,4269.35,97.03,6,0.58,855,1
256,44,2814.06,63.96,3,0.74,724,0
119,4,1577.64,394.41,4,0.37,1625,1
289,15,1924.25,128.28,2,0.28,992,1
20,11,3111.07,282.82,6,0.99,71,0
141,9,4328.87,480.99,3,0.58,1161,1
238,23,2275.66,98.94,6,0.06,913,1
9,24,3581.27,149.22,3,0.53,758,0
258,48,4262.83,88.81,6,0.8,976,0
298,40,1776.57,44.41,2,0.06,80,1
217,3,2350.53,783.51,0,0.99,1661,1
76,28,3628.43,129.59,7,0.68,226,0
273,11,4098.39,372.58,8,0.67,1626,1
124,47,1772.9,37.72,8,0.17,1705,0
268,13,3993.92,307.22,6,0.93,1272,1
229,5,3918.86,783.77,3,0.2,136,1
35,47,848.68,18.06,0,0.01,1715,0
37,36,3211.78,89.22,7,0.56,520,0
6,35,4847.19,138.49,0,0.41,1189,0
27,33,1513.96,45.88,0,0.85,177,0
110,36,2378.59,66.07,8,0.92,199,0
10,12,1506.99,125.58,8,0.64,1325,0
342,33,3548.69,107.54,5,0.93,1652,1
334,11,207.45,18.86,0,0.92,354,1
63,45,4505.16,100.11,4,0.98,794,0
114,19,2798.11,147.27,9,0.08,136,1
271,46,1950.33,42.4,2,0.57,1649,0
241,16,1267.71,79.23,9,0.3,1351,1
212,10,3096.65,309.67,9,0.13,1640,1
361,17,1743.5,102.56,1,0.04,355,1
230,28,4432.8,158.31,7,0.18,1437,1
244,36,3561.94,98.94,3,0.35,606,1
183,2,1645.05,822.52,6,0.18,1308,1
192,5,4935.88,987.18,2,0.63,1635,1
106,14,4612.02,329.43,7,0.38,121,1
190,37,1327.05,35.87,3,0.08,254,1
335,15,832.92,55.53,8,0.92,110,1
138,25,2640.64,105.63,8,0.96,1756,0
49,49,3017.86,61.59,0,0.89,1650,0
219,9,1975.97,219.55,7,0.8,1266,1
286,10,2645.05,264.5,4,0.01,148,1
350,33,1617.71,49.02,6,0.55,687,1
198,39,2629.05,67.41,8,0.24,1717,0
287,19,4049.33,213.12,6,0.55,630,1
92,10,311.17,31.12,7,0.78,290,1
155,7,2498.87,356.98,3,0.73,745,0
153,48,546.56,11.39,6,0.14,1522,0
122,29,2796.33,96.43,6,0.89,1122,0
261,19,1288.99,67.84,1,0.3,159,1
322,16,4488.3,280.52,1,0.38,1597,1
119,8,4552.18,569.02,8,0.35,1646,1
50,14,1707.18,121.94,9,0.98,1367,0
301,39,2336.91,59.92,8,0.58,1374,1
310,24,1492.26,62.18,4,0.94,469,1
341,45,635.93,14.13,8,0.92,948,0
93,26,1181.87,45.46,6,0.36,627,0
262,30,4544.92,151.5,1,0.48,306,1
261,35,2814.38,80.41,1,0.38,1423,1
288,9,4019.97,446.66,6,0.04,786,1
294,25,549.94,22.0,5,0.97,768,0
347,43,3692.96,85.88,8,0.85,422,1
174,27,1968.48,72.91,7,0.03,1267,1
28,13,2490.55,191.58,6,0.28,1471,0
70,28,4215.9,150.57,6,0.16,46,1
323,33,278.04,8.43,2,0.92,1487,0
308,46,2491.71,54.17,8,0.07,727,1
5,38,4020.1,105.79,0,0.83,1710,0
134,5,664.58,132.92,7,0.62,694,1
90,29,3305.85,113.99,1,0.6,886,0
117,33,4610.82,139.72,0,0.28,1009,0
233,37,1517.41,41.01,5,0.6,1522,0
186,2,203.21,101.6,6,0.66,149,1
176,14,4822.41,344.46,1,0.68,1629,1
159,13,879.47,67.65,8,0.47,1298,1
234,10,3379.49,337.95,1,0.16,1820,1
249,39,3394.8,87.05,5,0.72,833,0
16,23,4217.83,183.38,5,0.96,1566,0
50,18,3237.72,179.87,6,0.87,357,0
125,27,1732.8,64.18,8,0.2,1774,1
159,2,727.07,363.54,7,0.25,406,1
363,12,3414.41,284.53,0,0.88,1806,1
325,26,3178.53,122.25,7,0.81,1393,1
237,10,1305.39,130.54,2,0.22,42,1
14,22,1236.02,56.18,9,0.19,1383,0
37,16,3888.18,243.01,4,0.65,1495,0
167,46,4964.63,107.93,6,0.77,380,0
214,44,4692.01,106.64,2,0.87,1053,0
